run,time_us,packet,boundary,delivered_bytes,live_records,first_send_us,delivered_time_us,app_marker,sample_bytes,send_elapsed_us,ack_elapsed_us,interval_us,rtt_us,rate_bytes_per_sec,valid,app_limited
ordinary/q4/per-opportunity,830010,788,registration,946800,43,789000,830010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,830010,788,acceptance,946800,43,789000,830010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,830010,788,departure,946800,43,789000,830010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,831010,789,registration,948000,42,789000,831010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,831010,789,acceptance,948000,42,789000,831010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,831010,789,departure,948000,42,789010,831010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,832010,790,registration,949200,41,789000,832010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,832010,790,acceptance,949200,41,789000,832010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,832010,790,departure,949200,41,789020,832010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,833010,791,registration,950400,44,789000,833010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,833010,791,acceptance,950400,44,789000,833010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,833010,791,departure,950400,41,789030,833010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,834010,792,registration,951600,43,793000,834010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,834010,792,acceptance,951600,43,793000,834010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,834010,792,departure,951600,43,793000,834010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,835010,793,registration,952800,42,793000,835010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,835010,793,acceptance,952800,42,793000,835010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,835010,793,departure,952800,42,793010,835010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,836010,794,registration,954000,41,793000,836010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,836010,794,acceptance,954000,41,793000,836010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,836010,794,departure,954000,41,793020,836010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,837010,795,registration,955200,44,793000,837010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,837010,795,acceptance,955200,44,793000,837010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,837010,795,departure,955200,41,793030,837010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,838010,796,registration,956400,43,797000,838010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,838010,796,acceptance,956400,43,797000,838010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,838010,796,departure,956400,43,797000,838010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,839010,797,registration,957600,42,797000,839010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,839010,797,acceptance,957600,42,797000,839010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,839010,797,departure,957600,42,797010,839010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,840010,798,registration,958800,41,797000,840010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,840010,798,acceptance,958800,41,797000,840010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,840010,798,departure,958800,41,797020,840010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,841010,799,registration,960000,44,797000,841010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,841010,799,acceptance,960000,44,797000,841010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,841010,799,departure,960000,41,797030,841010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,842010,800,registration,961200,43,801000,842010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,842010,800,acceptance,961200,43,801000,842010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,842010,800,departure,961200,43,801000,842010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,843010,801,registration,962400,42,801000,843010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,843010,801,acceptance,962400,42,801000,843010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,843010,801,departure,962400,42,801010,843010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,844010,802,registration,963600,41,801000,844010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,844010,802,acceptance,963600,41,801000,844010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,844010,802,departure,963600,41,801020,844010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,845010,803,registration,964800,44,801000,845010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,845010,803,acceptance,964800,44,801000,845010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,845010,803,departure,964800,41,801030,845010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,846010,804,registration,966000,43,805000,846010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,846010,804,acceptance,966000,43,805000,846010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,846010,804,departure,966000,43,805000,846010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,847010,805,registration,967200,42,805000,847010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,847010,805,acceptance,967200,42,805000,847010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,847010,805,departure,967200,42,805010,847010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,848010,806,registration,968400,41,805000,848010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,848010,806,acceptance,968400,41,805000,848010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,848010,806,departure,968400,41,805020,848010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,849010,807,registration,969600,44,805000,849010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,849010,807,acceptance,969600,44,805000,849010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,849010,807,departure,969600,41,805030,849010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,850010,808,registration,970800,43,809000,850010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,850010,808,acceptance,970800,43,809000,850010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,850010,808,departure,970800,43,809000,850010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,851010,809,registration,972000,42,809000,851010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,851010,809,acceptance,972000,42,809000,851010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,851010,809,departure,972000,42,809010,851010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,852010,810,registration,973200,41,809000,852010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,852010,810,acceptance,973200,41,809000,852010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,852010,810,departure,973200,41,809020,852010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,853010,811,registration,974400,44,809000,853010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,853010,811,acceptance,974400,44,809000,853010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,853010,811,departure,974400,41,809030,853010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,854010,812,registration,975600,43,813000,854010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,854010,812,acceptance,975600,43,813000,854010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,854010,812,departure,975600,43,813000,854010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,855010,813,registration,976800,42,813000,855010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,855010,813,acceptance,976800,42,813000,855010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,855010,813,departure,976800,42,813010,855010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,856010,814,registration,978000,41,813000,856010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,856010,814,acceptance,978000,41,813000,856010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,856010,814,departure,978000,41,813020,856010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,857010,815,registration,979200,44,813000,857010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,857010,815,acceptance,979200,44,813000,857010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,857010,815,departure,979200,41,813030,857010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,858010,816,registration,980400,43,817000,858010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,858010,816,acceptance,980400,43,817000,858010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,858010,816,departure,980400,43,817000,858010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,859010,817,registration,981600,42,817000,859010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,859010,817,acceptance,981600,42,817000,859010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,859010,817,departure,981600,42,817010,859010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,860010,818,registration,982800,41,817000,860010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,860010,818,acceptance,982800,41,817000,860010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,860010,818,departure,982800,41,817020,860010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,861010,819,registration,984000,44,817000,861010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,861010,819,acceptance,984000,44,817000,861010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,861010,819,departure,984000,41,817030,861010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,862010,820,registration,985200,43,821000,862010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,862010,820,acceptance,985200,43,821000,862010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,862010,820,departure,985200,43,821000,862010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,863010,821,registration,986400,42,821000,863010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,863010,821,acceptance,986400,42,821000,863010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,863010,821,departure,986400,42,821010,863010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,864010,822,registration,987600,41,821000,864010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,864010,822,acceptance,987600,41,821000,864010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,864010,822,departure,987600,41,821020,864010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,865010,823,registration,988800,44,821000,865010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,865010,823,acceptance,988800,44,821000,865010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,865010,823,departure,988800,41,821030,865010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,866010,824,registration,990000,43,825000,866010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,866010,824,acceptance,990000,43,825000,866010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,866010,824,departure,990000,43,825000,866010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,867010,825,registration,991200,42,825000,867010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,867010,825,acceptance,991200,42,825000,867010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,867010,825,departure,991200,42,825010,867010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,868010,826,registration,992400,41,825000,868010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,868010,826,acceptance,992400,41,825000,868010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,868010,826,departure,992400,41,825020,868010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,869010,827,registration,993600,44,825000,869010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,869010,827,acceptance,993600,44,825000,869010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,869010,827,departure,993600,41,825030,869010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,870010,828,registration,994800,43,829000,870010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,870010,828,acceptance,994800,43,829000,870010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,870010,828,departure,994800,43,829000,870010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,871010,829,registration,996000,42,829000,871010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,871010,829,acceptance,996000,42,829000,871010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,871010,829,departure,996000,42,829010,871010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,872010,830,registration,997200,41,829000,872010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,872010,830,acceptance,997200,41,829000,872010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,872010,830,departure,997200,41,829020,872010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,873010,831,registration,998400,44,829000,873010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,873010,831,acceptance,998400,44,829000,873010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,873010,831,departure,998400,41,829030,873010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,874010,832,registration,999600,43,833000,874010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,874010,832,acceptance,999600,43,833000,874010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,874010,832,departure,999600,43,833000,874010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,875010,833,registration,1000800,42,833000,875010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,875010,833,acceptance,1000800,42,833000,875010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,875010,833,departure,1000800,42,833010,875010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,876010,834,registration,1002000,41,833000,876010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,876010,834,acceptance,1002000,41,833000,876010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,876010,834,departure,1002000,41,833020,876010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,877010,835,registration,1003200,44,833000,877010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,877010,835,acceptance,1003200,44,833000,877010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,877010,835,departure,1003200,41,833030,877010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,878010,836,registration,1004400,43,837000,878010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,878010,836,acceptance,1004400,43,837000,878010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,878010,836,departure,1004400,43,837000,878010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,879010,837,registration,1005600,42,837000,879010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,879010,837,acceptance,1005600,42,837000,879010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,879010,837,departure,1005600,42,837010,879010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,880010,838,registration,1006800,41,837000,880010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,880010,838,acceptance,1006800,41,837000,880010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,880010,838,departure,1006800,41,837020,880010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,881010,839,registration,1008000,44,837000,881010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,881010,839,acceptance,1008000,44,837000,881010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,881010,839,departure,1008000,41,837030,881010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,882010,840,registration,1009200,43,841000,882010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,882010,840,acceptance,1009200,43,841000,882010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,882010,840,departure,1009200,43,841000,882010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,883010,841,registration,1010400,42,841000,883010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,883010,841,acceptance,1010400,42,841000,883010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,883010,841,departure,1010400,42,841010,883010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,884010,842,registration,1011600,41,841000,884010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,884010,842,acceptance,1011600,41,841000,884010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,884010,842,departure,1011600,41,841020,884010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,885010,843,registration,1012800,44,841000,885010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,885010,843,acceptance,1012800,44,841000,885010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,885010,843,departure,1012800,41,841030,885010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,886010,844,registration,1014000,43,845000,886010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,886010,844,acceptance,1014000,43,845000,886010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,886010,844,departure,1014000,43,845000,886010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,887010,845,registration,1015200,42,845000,887010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,887010,845,acceptance,1015200,42,845000,887010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,887010,845,departure,1015200,42,845010,887010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,888010,846,registration,1016400,41,845000,888010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,888010,846,acceptance,1016400,41,845000,888010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,888010,846,departure,1016400,41,845020,888010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,889010,847,registration,1017600,44,845000,889010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,889010,847,acceptance,1017600,44,845000,889010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,889010,847,departure,1017600,41,845030,889010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,890010,848,registration,1018800,43,849000,890010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,890010,848,acceptance,1018800,43,849000,890010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,890010,848,departure,1018800,43,849000,890010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,891010,849,registration,1020000,42,849000,891010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,891010,849,acceptance,1020000,42,849000,891010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,891010,849,departure,1020000,42,849010,891010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,892010,850,registration,1021200,41,849000,892010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,892010,850,acceptance,1021200,41,849000,892010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,892010,850,departure,1021200,41,849020,892010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,893010,851,registration,1022400,44,849000,893010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,893010,851,acceptance,1022400,44,849000,893010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,893010,851,departure,1022400,41,849030,893010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,894010,852,registration,1023600,43,853000,894010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,894010,852,acceptance,1023600,43,853000,894010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,894010,852,departure,1023600,43,853000,894010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,895010,853,registration,1024800,42,853000,895010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,895010,853,acceptance,1024800,42,853000,895010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,895010,853,departure,1024800,42,853010,895010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,896010,854,registration,1026000,41,853000,896010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,896010,854,acceptance,1026000,41,853000,896010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
ordinary/q4/per-opportunity,896010,854,departure,1026000,41,853020,896010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
ordinary/q4/per-opportunity,897010,855,registration,1027200,44,853000,897010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,897010,855,acceptance,1027200,44,853000,897010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
ordinary/q4/per-opportunity,897010,855,departure,1027200,41,853030,897010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
ordinary/q4/per-opportunity,898010,856,registration,1028400,43,857000,898010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,898010,856,acceptance,1028400,43,857000,898010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
ordinary/q4/per-opportunity,898010,856,departure,1028400,43,857000,898010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,899010,857,registration,1029600,42,857000,899010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,899010,857,acceptance,1029600,42,857000,899010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
ordinary/q4/per-opportunity,899010,857,departure,1029600,42,857010,899010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
ordinary/q4/per-opportunity,900010,858,registration,1030800,41,857000,900010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
