scenario,variant,time_ms,state,base_rtt_ms,sample_rtt_ms,min_rtt_ms,probe_cap_bytes,flight_bytes,queue_bytes,deadline_ms,round_boundary_bytes,min_stamp_ms,probe_min_ms,probe_stamp_ms,saved_cap_bytes,round_done,probe_total_ms,event
expired-queue,proposal,12952,ProbeRTT,100,101,101,73730,73000,1460,13050,511000,12952,501,6000,73730,true,451,minimum changed;
expired-queue,proposal,13000,ProbeRTT,100,101,101,73730,73000,1460,13050,511000,13000,501,6000,73730,true,499,
expired-queue,proposal,13053,ProbeBW,100,101,101,73730,73000,1460,13050,511000,13053,501,6000,73730,true,552,exit;
expired-queue,proposal,13100,ProbeBW,100,101,101,73730,73000,1460,13050,511000,13100,501,6000,73730,true,552,
expired-queue,proposal,13200,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13200,501,6000,73730,true,552,
expired-queue,proposal,13300,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13300,501,6000,73730,true,552,
expired-queue,proposal,13400,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13400,501,6000,73730,true,552,
expired-queue,proposal,13500,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13500,501,6000,73730,true,552,
expired-queue,proposal,13600,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13600,501,6000,73730,true,552,
expired-queue,proposal,13700,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13700,501,6000,73730,true,552,
expired-queue,proposal,13800,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13800,501,6000,73730,true,552,
expired-queue,proposal,13900,ProbeBW,100,101,101,73730,147460,1460,13050,511000,13900,501,6000,73730,true,552,
expired-queue,proposal,14000,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14000,501,6000,73730,true,552,
expired-queue,proposal,14100,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14100,501,6000,73730,true,552,
expired-queue,proposal,14200,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14200,501,6000,73730,true,552,
expired-queue,proposal,14300,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14300,501,6000,73730,true,552,
expired-queue,proposal,14400,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14400,501,6000,73730,true,552,
expired-queue,proposal,14500,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14500,501,6000,73730,true,552,
expired-queue,proposal,14600,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14600,501,6000,73730,true,552,
expired-queue,proposal,14700,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14700,501,6000,73730,true,552,
expired-queue,proposal,14800,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14800,501,6000,73730,true,552,
expired-queue,proposal,14900,ProbeBW,100,101,101,73730,147460,1460,13050,511000,14900,501,6000,73730,true,552,
expired-queue,proposal,15000,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15000,501,6000,73730,true,552,
expired-queue,proposal,15100,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15100,501,6000,73730,true,552,
expired-queue,proposal,15200,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15200,501,6000,73730,true,552,
expired-queue,proposal,15300,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15300,501,6000,73730,true,552,
expired-queue,proposal,15400,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15400,501,6000,73730,true,552,
expired-queue,proposal,15500,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15500,501,6000,73730,true,552,
expired-queue,proposal,15600,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15600,501,6000,73730,true,552,
expired-queue,proposal,15700,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15700,501,6000,73730,true,552,
expired-queue,proposal,15800,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15800,501,6000,73730,true,552,
expired-queue,proposal,15900,ProbeBW,100,101,101,73730,147460,1460,13050,511000,15900,501,6000,73730,true,552,
expired-queue,proposal,16000,ProbeBW,100,101,101,73730,147460,1460,13050,511000,16000,501,6000,73730,true,552,
expired-queue,quiche,12000,ProbeBW,100,0,101,73730,584000,1168000,0,0,1000,501,6000,73730,false,0,initial
expired-queue,quiche,12100,ProbeBW,100,0,101,73730,584000,1022000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12200,ProbeBW,100,0,101,73730,584000,876000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12300,ProbeBW,100,0,101,73730,584000,730000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12400,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12500,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12600,ProbeBW,100,600,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12700,ProbeBW,100,700,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12800,ProbeBW,100,800,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,12900,ProbeBW,100,900,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-queue,quiche,13000,ProbeRTT,100,400,400,292000,582540,436540,0,0,13000,501,6000,73730,false,0,enter;
expired-queue,quiche,13100,ProbeRTT,100,400,400,292000,436540,290540,0,0,13000,501,6000,73730,false,100,
expired-queue,quiche,13199,ProbeRTT,100,400,400,292000,292000,146000,13399,1020540,13000,501,6000,73730,false,199,timer-start;
expired-queue,quiche,13200,ProbeRTT,100,400,400,292000,292000,146000,13399,1020540,13000,501,6000,73730,false,200,
expired-queue,quiche,13300,ProbeRTT,100,400,400,292000,292000,146000,13399,1020540,13000,501,6000,73730,false,300,
expired-queue,quiche,13400,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,exit;
expired-queue,quiche,13500,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,13600,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,13700,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,13800,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,13900,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14000,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14100,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14200,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14300,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14400,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14500,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14600,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14700,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14800,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,14900,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15000,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15100,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15200,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15300,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15400,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15500,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15600,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15700,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15800,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,15900,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-queue,quiche,16000,ProbeBW,100,200,200,146000,292000,146000,13399,1020540,13400,501,6000,73730,true,400,
expired-no-backlog,draft06,12000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,501,6000,73730,false,0,initial
expired-no-backlog,draft06,12100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,draft06,12101,ProbeRTT,100,101,101,73730,582540,436540,0,0,12101,101,12101,73730,false,0,enter;
expired-no-backlog,draft06,12200,ProbeRTT,100,200,101,73730,438000,292000,0,0,12101,101,12101,73730,false,99,
expired-no-backlog,draft06,12300,ProbeRTT,100,300,101,73730,292000,146000,0,0,12101,101,12101,73730,false,199,
expired-no-backlog,draft06,12400,ProbeRTT,100,400,101,73730,146000,0,0,0,12101,101,12101,73730,false,299,
expired-no-backlog,draft06,12450,ProbeRTT,100,450,101,73730,73000,0,12650,511000,12101,101,12101,73730,false,349,timer-start;
expired-no-backlog,draft06,12500,ProbeRTT,100,500,101,73730,73000,1460,12650,511000,12101,101,12101,73730,false,399,
expired-no-backlog,draft06,12600,ProbeRTT,100,101,101,73730,73000,1460,12650,511000,12101,101,12101,73730,true,499,
expired-no-backlog,draft06,12653,ProbeBW,100,101,101,73730,73000,1460,12650,511000,12101,101,12653,73730,true,552,exit;
expired-no-backlog,draft06,12700,ProbeBW,100,101,101,73730,73000,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,12800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,12900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13100,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13200,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13300,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13400,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13500,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13600,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13700,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,13900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14100,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14200,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14300,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14400,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14500,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14600,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14700,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,14900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15100,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15200,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15300,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15400,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15500,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15600,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15700,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,15900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,draft06,16000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12101,101,12653,73730,true,552,
expired-no-backlog,proposal,12000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,501,6000,73730,false,0,initial
expired-no-backlog,proposal,12100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,proposal,12101,ProbeRTT,100,101,101,73730,582540,436540,0,0,12101,501,6000,73730,false,0,enter;
expired-no-backlog,proposal,12200,ProbeRTT,100,200,101,73730,438000,292000,0,0,12101,501,6000,73730,false,99,
expired-no-backlog,proposal,12300,ProbeRTT,100,300,101,73730,292000,146000,0,0,12101,501,6000,73730,false,199,
expired-no-backlog,proposal,12400,ProbeRTT,100,400,101,73730,146000,0,0,0,12101,501,6000,73730,false,299,
expired-no-backlog,proposal,12450,ProbeRTT,100,450,101,73730,73000,0,12650,511000,12101,501,6000,73730,false,349,timer-start;
expired-no-backlog,proposal,12500,ProbeRTT,100,500,101,73730,73000,1460,12650,511000,12101,501,6000,73730,false,399,
expired-no-backlog,proposal,12600,ProbeRTT,100,101,101,73730,73000,1460,12650,511000,12600,501,6000,73730,true,499,
expired-no-backlog,proposal,12653,ProbeBW,100,101,101,73730,73000,1460,12650,511000,12653,501,6000,73730,true,552,exit;
expired-no-backlog,proposal,12700,ProbeBW,100,101,101,73730,73000,1460,12650,511000,12700,501,6000,73730,true,552,
expired-no-backlog,proposal,12800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12800,501,6000,73730,true,552,
expired-no-backlog,proposal,12900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,12900,501,6000,73730,true,552,
expired-no-backlog,proposal,13000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13000,501,6000,73730,true,552,
expired-no-backlog,proposal,13100,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13100,501,6000,73730,true,552,
expired-no-backlog,proposal,13200,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13200,501,6000,73730,true,552,
expired-no-backlog,proposal,13300,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13300,501,6000,73730,true,552,
expired-no-backlog,proposal,13400,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13400,501,6000,73730,true,552,
expired-no-backlog,proposal,13500,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13500,501,6000,73730,true,552,
expired-no-backlog,proposal,13600,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13600,501,6000,73730,true,552,
expired-no-backlog,proposal,13700,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13700,501,6000,73730,true,552,
expired-no-backlog,proposal,13800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13800,501,6000,73730,true,552,
expired-no-backlog,proposal,13900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,13900,501,6000,73730,true,552,
expired-no-backlog,proposal,14000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14000,501,6000,73730,true,552,
expired-no-backlog,proposal,14100,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14100,501,6000,73730,true,552,
expired-no-backlog,proposal,14200,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14200,501,6000,73730,true,552,
expired-no-backlog,proposal,14300,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14300,501,6000,73730,true,552,
expired-no-backlog,proposal,14400,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14400,501,6000,73730,true,552,
expired-no-backlog,proposal,14500,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14500,501,6000,73730,true,552,
expired-no-backlog,proposal,14600,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14600,501,6000,73730,true,552,
expired-no-backlog,proposal,14700,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14700,501,6000,73730,true,552,
expired-no-backlog,proposal,14800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14800,501,6000,73730,true,552,
expired-no-backlog,proposal,14900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,14900,501,6000,73730,true,552,
expired-no-backlog,proposal,15000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15000,501,6000,73730,true,552,
expired-no-backlog,proposal,15100,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15100,501,6000,73730,true,552,
expired-no-backlog,proposal,15200,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15200,501,6000,73730,true,552,
expired-no-backlog,proposal,15300,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15300,501,6000,73730,true,552,
expired-no-backlog,proposal,15400,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15400,501,6000,73730,true,552,
expired-no-backlog,proposal,15500,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15500,501,6000,73730,true,552,
expired-no-backlog,proposal,15600,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15600,501,6000,73730,true,552,
expired-no-backlog,proposal,15700,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15700,501,6000,73730,true,552,
expired-no-backlog,proposal,15800,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15800,501,6000,73730,true,552,
expired-no-backlog,proposal,15900,ProbeBW,100,101,101,73730,147460,1460,12650,511000,15900,501,6000,73730,true,552,
expired-no-backlog,proposal,16000,ProbeBW,100,101,101,73730,147460,1460,12650,511000,16000,501,6000,73730,true,552,
expired-no-backlog,quiche,12000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,501,6000,73730,false,0,initial
expired-no-backlog,quiche,12100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12200,ProbeBW,100,200,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12300,ProbeBW,100,300,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12500,ProbeBW,100,500,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,12900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,501,6000,73730,false,0,
expired-no-backlog,quiche,13000,ProbeRTT,100,400,400,292000,582540,436540,0,0,13000,501,6000,73730,false,0,enter;
expired-no-backlog,quiche,13100,ProbeRTT,100,400,400,292000,436540,290540,0,0,13000,501,6000,73730,false,100,
expired-no-backlog,quiche,13199,ProbeRTT,100,400,400,292000,292000,146000,13399,1604540,13000,501,6000,73730,false,199,timer-start;
expired-no-backlog,quiche,13200,ProbeRTT,100,400,400,292000,292000,146000,13399,1604540,13000,501,6000,73730,false,200,
expired-no-backlog,quiche,13300,ProbeRTT,100,400,400,292000,292000,146000,13399,1604540,13000,501,6000,73730,false,300,
expired-no-backlog,quiche,13400,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,exit;
expired-no-backlog,quiche,13500,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,13600,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,13700,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,13800,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,13900,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14000,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14100,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14200,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14300,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14400,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14500,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14600,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14700,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14800,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,14900,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15000,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15100,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15200,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15300,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15400,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15500,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15600,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15700,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15800,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,15900,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
expired-no-backlog,quiche,16000,ProbeBW,100,200,200,146000,292000,146000,13399,1604540,13400,501,6000,73730,true,400,
rising-base,draft06,1000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,101,1000,73730,false,0,initial
rising-base,draft06,1100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1200,ProbeBW,100,200,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1300,ProbeBW,100,300,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1500,ProbeBW,100,500,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,1900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2000,ProbeBW,400,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2100,ProbeBW,400,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2200,ProbeBW,400,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2300,ProbeBW,400,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2400,ProbeBW,400,400,101,73730,584000,436540,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2500,ProbeBW,400,400,101,73730,584000,290540,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2600,ProbeBW,400,400,101,73730,584000,144540,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2700,ProbeBW,400,700,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2800,ProbeBW,400,700,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,2900,ProbeBW,400,700,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3000,ProbeBW,400,700,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3100,ProbeBW,400,700,101,73730,584000,0,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3200,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3300,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3400,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3500,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3600,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3700,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3800,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,3900,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
rising-base,draft06,4000,ProbeBW,400,401,101,73730,584000,1460,0,0,1000,101,1000,73730,false,0,
